"time","input","value"
201,0.0643018537200987,0.176563466586793
202,0.0113437511958182,0.168324888854112
203,-0.0730024714022875,0.159811517134489
204,0.107142187654972,0.147443418662104
205,0.0105233970098197,0.159374899331274
206,0.0929207537323237,0.153051324256231
207,-0.0769337037578225,0.140482381379353
208,-0.0383306995034218,0.133997390523553
209,-0.118239021860063,0.143526356998175
210,0.194253235310316,0.130675708346154
211,0.026524302829057,0.12037075060175
212,-0.0878499419428408,0.137767402183531
213,-0.125977710727602,0.160578113910213
214,0.103224558476359,0.115877083701808
215,0.0267125125043094,0.141967420203697
216,0.172869428433478,0.143018230166249
217,0.0554773265495896,0.114253740597688
218,0.0802992537617683,0.145808755190826
219,-0.00831101257354022,0.150933758373066
220,0.140124766528606,0.147306021937619
221,-0.0310677298344672,0.159964492093419
222,-0.187443150766194,0.149078306204207
223,-0.0967413406819105,0.151586888345837
224,-0.0660621060989797,0.129750033957582
225,-0.146580132562667,0.145833699123936
226,-0.000181445851922035,0.189165098204725
227,0.120854253135622,0.162605319780446
228,-0.0651387027464807,0.141906322311886
229,0.00356824612244963,0.161431484945789
230,-0.00222457526251674,0.153716228998608
231,0.118821161612868,0.150474179600423
232,0.0267835581675172,0.138103334883946
233,-0.157321272790432,0.145743179326528
234,0.123059378098696,0.148533031850117
235,0.026844828389585,0.17082164848448
236,-0.115103628858924,0.157476985700348
237,0.0998317019082606,0.179307530303449
238,-0.0771126599982381,0.178102634759618
239,-0.0041926226578653,0.156432003432605
240,0.195883957110345,0.152904270164994
241,-0.0303563287481666,0.1803018431512
242,-0.10223879814148,0.163621583243895
243,-0.113146114069968,0.155073817344682
244,0.0756470026448369,0.118331525184578
245,0.192085083480924,0.13570738237208
246,-0.00918678427115083,0.115140606285285
247,0.109409448783845,0.1391194976172
248,0.0297251778654754,0.157686309733118
249,0.186375880241394,0.160188413132788
250,0.118769536353648,0.150070699932053
251,0.0127620348706841,0.169068107112309
252,0.0386495044454932,0.15667439635372
253,-0.0944454105570912,0.162789580491498
254,-0.0881829164922237,0.13720891167806
255,-0.173958702292293,0.143767445370685
256,0.0252325385808945,0.137361295799911
257,-0.0950577271170914,0.141624962031279
258,-0.198687067534775,0.15902642423141
259,0.0358066174201667,0.204178864583069
260,0.00802046591416,0.169164994200127
261,0.137853893917054,0.155306707455663
262,-0.188177274540067,0.110847375799903
263,0.0399077396839857,0.126691558660254
264,-0.0926320921629667,0.142047685770505
265,-0.151756438240409,0.127258781788225
266,-0.159717815369368,0.184238330370244
267,0.0992644561454654,0.151055622490995
268,-0.193615748267621,0.136090490015281
269,-0.180215541739017,0.188974284010551
270,0.099049514438957,0.20610727501659
271,-0.0571049344725907,0.183610931094393
272,0.103583278413862,0.178229999680511
273,-0.049617462977767,0.132213339708247
274,0.11978508355096,0.136920658302303
275,-0.189722893759608,0.135135393601312
276,0.00254342006519437,0.114998253317457
277,0.128491458576173,0.137295922527412
278,0.0179026304744184,0.16787537432223
279,-0.0933262182399631,0.149928905272301
280,-0.0621450711973011,0.148896331783643
281,-0.0523296188563108,0.13718787668833
282,-0.0282991661690176,0.14389341523434
283,0.167405749298632,0.151301842355721
284,0.113737926166505,0.134182822100152
285,0.0951326129026711,0.135128224087982
286,-0.0876909504644573,0.140314243511257
287,-0.0172693487256765,0.124009622459522
288,-0.0849849433638156,0.137565410071802
289,0.0785164270550013,0.132836115073222
290,0.128302519302815,0.133074606528019
291,0.0620614126324653,0.140108578495087
292,-0.0345981290563941,0.13792918914372
293,0.180731765832752,0.141055293231514
294,-0.102756215911359,0.180993407892929
295,0.0434740106575191,0.150162813244135
296,0.103180587571114,0.147373687051957
297,0.0774669446982443,0.176749648581478
298,-0.153828881494701,0.146875601000425
299,0.0543646657839417,0.138593017916416
300,-0.0763898526318371,0.154216232046901
301,-0.0588005991652608,0.142141547171243
302,0.192383326496929,0.160345394973387
303,0.0155531054362655,0.168564551515614
304,-0.0223864547908306,0.154057114994369
305,0.179746711067855,0.153006761371015
306,-0.0190066514536738,0.202637848462064
307,-0.123749678581953,0.167220056803672
308,0.196643659844995,0.159981236857334
309,0.0193821790628135,0.206475574332623
310,0.107526306807995,0.168991637015485
311,0.165368669107556,0.13667522729179
312,0.0728448008187115,0.194373751468885
313,-0.0370994318276644,0.167296372017808
314,-0.0369630802422762,0.149787317120248
315,-0.141566883865744,0.14062149473053
316,-0.121332914382219,0.131302646961043
317,-0.123116264212877,0.150009781730111
318,-0.0366342397406697,0.156117257974086
319,-0.0607114775106311,0.159126658406951
320,0.133817139361054,0.163533849163449
321,-0.120639997161925,0.129488957715947
322,0.144722123816609,0.149414210382714
323,-0.0411258758977056,0.136138930246491
324,-0.138698493223637,0.136524994002433
325,-0.0642866467125714,0.169821511642759
326,-0.0531278241425753,0.142016768058447
327,-0.0290483668446541,0.15003287856754
328,-0.125465238280594,0.155542265500653
329,0.0632066401652992,0.163562982956456
330,0.168164552468807,0.149029963876331
331,0.0935576250776649,0.141987909160151
332,0.152927708625793,0.129320533480599
333,0.181338612455875,0.15707075197914
334,-0.122039385978132,0.197398020043409
335,-0.0109533058479428,0.148269192494088
336,-0.045579737611115,0.146653901955775
337,-0.0503336571156979,0.136359913580805
338,-0.188857737369835,0.154408351519796
339,0.171742084715515,0.153947212161061
340,-0.0357882897369564,0.138994208275537
341,0.182336086407304,0.148456909019427
342,-0.0911388639360666,0.0973062825377365
343,0.00689859753474592,0.108334284183798
344,0.191323936916888,0.134800888475357
345,-0.0521214054897428,0.196063350076327
346,-0.0758278243243694,0.171203880020223
347,-0.186316146980971,0.155801668529415
348,0.0670263390056789,0.0983952529567211
349,0.168366550747305,0.12733577151623
350,-0.182004160806537,0.122569584505172
351,-0.119546947255731,0.190725726650631
352,0.0974059537053108,0.150338836151735
353,-0.147777267545462,0.174143794006775
354,0.0835534375160932,0.19814050807259
355,0.199532724544406,0.151526480166154
356,0.177565218415111,0.179719032983401
357,0.0371615596115589,0.12087744061567
358,0.0925182545557618,0.14485080540785
359,-0.00530632976442574,0.17546947721594
360,0.107260798383504,0.15667511068983
361,-0.198741815052927,0.157665090658333
362,0.0231765192933381,0.124721848580724
363,-0.0158978843130171,0.141064356596806
364,-0.0681139419786632,0.143853235247076
365,0.13419025093317,0.167542032871327
366,0.19108066521585,0.159762812139577
367,0.0642059789039194,0.148262695085133
368,-0.10657005617395,0.142510674720127
369,0.127680168114603,0.125706345717285
370,0.0898739580065012,0.177929588022465
371,0.190542861260474,0.167322694709229
372,-0.0939547885209322,0.12486993011704
373,0.151528017036617,0.123186787768319
374,-0.00484431507065891,0.161038061787434
375,-0.0778126858174801,0.151568101697359
376,-0.0419612004421651,0.160685672600621
377,0.103735886421055,0.143460533980262
378,-0.159679343085736,0.146708347434303
379,-0.0314561238512397,0.167069143676727
380,0.0631056990474462,0.157262447331649
381,-0.0818943631835282,0.16183011505184
382,-0.117605400085449,0.173285163367402
383,-0.199141315277666,0.163248281981259
384,-0.156862928532064,0.135475547698865
385,-0.114053191244602,0.164205433784651
386,-0.153938530478626,0.174605030213312
387,0.0748637726530433,0.203930625941615
388,-0.122691107913852,0.150479619025393
389,0.193968757335097,0.171349633709262
390,0.178815190307796,0.112616355448436
391,0.0766827876679599,0.157459656510302
392,0.0959567774087191,0.137785512670997
393,0.0929761193692684,0.173244924428899
394,0.0610393775627017,0.181945478189929
395,-0.133181477244943,0.167521838457662
396,0.169272343255579,0.136619443387109
397,0.0258419383317232,0.169097137791748
398,0.0145982541143894,0.158634691176182
399,-0.192462501116097,0.149685931570443
400,-0.0534401489421725,0.100633548186431
401,0.0744969097897411,0.131027136617366
402,-0.0333485106937587,0.144477038442743
403,0.102810498513281,0.156769090417304
404,0.110317947156727,0.142966580417901
405,0.0294348079711199,0.159329497046045
406,-0.124520482961088,0.151134542410206
407,0.103306133579463,0.130748456030233
408,-0.162926762830466,0.160138343297831
409,0.0489434106275439,0.145662892376627
410,-0.0336347193457186,0.138837371286597
411,0.110604348219931,0.140433463536426
412,0.123121120780706,0.119207611309177
413,0.186918528098613,0.148044524208604
414,-0.113638699520379,0.139028415568573
415,0.14680356439203,0.12665556239216
416,-0.0332327886484563,0.168483563950058
417,0.00521148638799787,0.146131991470571
418,0.109974928200245,0.147191273960744
419,-0.146982672903687,0.17270527582471
420,-0.0352369431406259,0.16461772830999
421,0.0648190293461084,0.154300641031855
422,0.163087906781584,0.161911372033181
423,-0.0622033450752497,0.117907504489744
424,-0.157902774307877,0.142189815672532
425,0.172938368748873,0.131401553752316
426,-0.120026690885425,0.185362649276907
427,-0.178392677102238,0.172154316300386
428,-0.0296639696694911,0.199331744032283
429,-0.0644816720858216,0.158963971688128
430,-0.0897594789043069,0.164987895431459
431,0.0653962168842554,0.179251961237678
432,0.113558438792825,0.157162265239575
433,-0.0241210533306003,0.141354254110502
434,0.172129547037184,0.150196733404865
435,-0.0911171177402139,0.166659867998487
436,0.0636116117238998,0.139605184096454
437,-0.0478842823766172,0.14375289752396
438,0.174156310968101,0.135076549494711
439,0.0942003719508648,0.120671660514321
440,0.0360361813567579,0.148442596951706
441,0.125860965903848,0.146011338383571
442,0.152963531855494,0.180699411371277
443,0.0981765234842896,0.181206917209196
444,0.000716624315828085,0.165615786670782
445,0.195400589331985,0.155397417182746
446,0.0221072203479707,0.196759168135316
447,0.151880733203143,0.169159894671413
448,0.0521757055073976,0.156721300034935
449,0.0452862127684057,0.167622283535828
450,-0.186556280124933,0.157573583538607
451,-0.0981197257526219,0.109900245437273
452,0.110387520492077,0.128542918702825
453,0.199298000335693,0.149684015029176
454,0.184047360625118,0.0932188981986361
455,0.10037152543664,0.103121182183769
456,0.072201544418931,0.150002895962613
457,-0.101245418377221,0.170305578183634
458,0.042625190783292,0.127540151953357
459,0.0295882253907621,0.148193117370936
460,-0.180162036698312,0.152078872768429
461,-0.0508719420060516,0.17753258643647
462,0.157907219510525,0.155380557347728
463,-0.0432913017459214,0.158541691757544
464,0.00677810823544861,0.164363027308988
465,-0.12988796941936,0.154181295364172
466,-0.122957814577967,0.1203647422265
467,0.0186034782789647,0.147689528763224
468,-0.0427516644820571,0.148827726706525
469,0.0500789986923337,0.157227210930852
470,0.0288819090463221,0.14244503640817
471,-0.143752371799201,0.147785678645537
472,-0.084291332308203,0.157960307337627
473,-0.199755137693137,0.145837856430801
474,0.182145486865193,0.139428987268928
475,-0.0402360199950635,0.106673143571872
476,0.190821418166161,0.14002224432366
477,0.00470967954024673,0.088554662584396
478,-0.013135524559766,0.129954921185761
479,0.0895341974683106,0.142802041970379
480,-0.14317057877779,0.172047751411726
481,0.00943111171945929,0.155191058181735
482,0.0241684480570257,0.151027192498974
483,0.0641371223144233,0.153243919803235
484,-0.0510937192477286,0.13703810534792
485,-0.145539202727377,0.144475789124769
486,-0.170447629597038,0.142298139300928
487,0.104604872036725,0.130397110512101
488,0.0811179651878774,0.134715518759659
489,0.105558104719967,0.126423273853266
490,-0.137177496682853,0.114313241421459
491,0.0397378426045179,0.115661083465365
492,0.105336714722216,0.142373638202865
493,0.165061195287854,0.162941401187843
494,-0.0767916601151228,0.119279437955568
495,0.062826350145042,0.134428598014478
496,-0.0648781483992934,0.154012895801667
497,0.0417001527734101,0.134535039577427
498,-0.16641799248755,0.139204797363769
499,0.0422668942250311,0.129991203520933
500,0.0383644105866551,0.138509154578988
501,0.067567659728229,0.147707710597179
502,0.120417318399996,0.131547539889677
503,0.142182354163378,0.150701556194933
504,-0.179944035969675,0.157676015428724
505,0.0697736341506243,0.133697988636108
506,0.138357319310308,0.156546940206253
507,0.0985593270510435,0.181157662164115
508,0.131825761590153,0.133442674494168
509,-0.148839949630201,0.157865354533655
510,0.11764337522909,0.121434926807514
511,-0.0577976346947253,0.157428769788028
512,0.179232668504119,0.140287876785436
513,0.172063242364675,0.106118314991591
514,0.0369778196327388,0.164985683147935
515,-0.155802294332534,0.150982222310801
516,0.113534187152982,0.107652799783348
517,0.0407291763462126,0.164449824910306
518,-0.16469023199752,0.156429466464096
519,0.0629049102775753,0.189950169681495
520,-0.0671676252037287,0.173571878208463
521,0.134167612809688,0.153907681680245
522,-0.100890669506043,0.11821376691583
523,-0.0545636308379471,0.129701442911824
524,0.169859453476965,0.14813927372617
525,0.0252072031609714,0.182699787983828
526,0.122746143024415,0.156282093125454
527,-0.184428503829986,0.141658331418638
528,-0.184069824963808,0.0999607047690389
529,0.0530171875841915,0.125930247064339
530,-0.104365290794522,0.150838867786607
531,-0.0989899991080165,0.178033216074338
532,0.0498498000204563,0.185679884905963
533,-0.0377240795642138,0.16561454297586
534,0.119389229267836,0.161222262992759
535,-0.153014823514968,0.13620577028512
536,0.197798912599683,0.133838080683132
537,0.0599429313093424,0.132953019406067
538,0.062244372535497,0.154371448244827
539,0.0989918494597077,0.136327054683521
540,0.00570928500965237,0.174068882453902
541,-0.0478679534047842,0.157936237798979
542,0.044523308146745,0.147828978628787
543,0.186400128435344,0.155514184215016
544,-0.113656533136964,0.153190855950024
545,0.0994997452013194,0.158824576461696
546,-0.0270497460849583,0.159179163075866
547,0.131438495591283,0.145178583658458
548,0.153336207848042,0.125619518760747
549,0.191915454249829,0.164269476246352
550,0.165600290615112,0.146374776464398
551,-0.0970053679309785,0.180817237279168
552,-0.110620872862637,0.137512462453577
553,0.116253167204559,0.113733543989638
554,-0.133962076436728,0.166286790908604
555,0.135230343788862,0.174353483397837
556,0.18876817561686,0.135026968759398
557,-0.000984709616750484,0.177404688135174
558,-0.184076780453324,0.159212178172201
559,0.05006263833493,0.115567036003593
560,0.132154363393784,0.152238571152589
561,-0.137675357237458,0.150077191523613
562,0.196081500500441,0.187367851887549
563,0.0723529348149896,0.176605117144368
564,0.145879174396396,0.173207669179295
565,-0.103335695248097,0.127788265921674
566,0.145031638909131,0.112191913664796
567,0.116834669187665,0.152706271249169
568,0.0449299066327512,0.175698278047175
569,-0.116576333995908,0.150738399611812
570,-0.176235149055719,0.124317478258322
571,0.0501149753108621,0.110160714395452
572,0.12157254582271,0.1395152452025
573,-0.120547750778496,0.124256255549404
574,0.0662600493989885,0.172239534966553
575,-0.0388268881477415,0.16135641001213
576,-0.0452149253338575,0.146145950870957
577,-0.175908634625375,0.156433215795234
578,-0.0318878352642059,0.134422338434766
579,0.0204389003105462,0.146205493158568
580,0.12643028749153,0.146738836260102
581,0.135118735767901,0.114944687782907
582,-0.195160774607211,0.131137230826697
583,0.0290792386978865,0.136892182298387
584,-0.0793436551466584,0.150208077450461
585,-0.184528518840671,0.132985615170311
586,-0.0566668355837464,0.197580014752878
587,-0.0930187059566379,0.162904183548261
588,0.189609495270997,0.165184812320331
589,0.180457378551364,0.10251289175264
590,0.0464242456480861,0.118634781793378
591,0.185934802982956,0.132370878276663
592,0.15121380649507,0.196026830697198
593,-0.152003999333829,0.205125801873453
594,0.0385031453333795,0.157641458691505
595,-0.0572319247759879,0.163478862419859
596,0.0699545856565237,0.141966090969561
597,0.0552760808728635,0.131382935901231
598,0.0787468076683581,0.14651249164539
599,0.0500783897936344,0.141466833068795
600,-0.151111164409667,0.151665336643701
601,-0.0876112742349505,0.137300606214616
602,-0.130324737820774,0.134802266371263
603,-0.13191022509709,0.13446074861758
604,0.0242174534127116,0.173990880331825
605,-0.0284797633998096,0.154065240611364
606,-0.0443252933211625,0.156388304550783
607,0.137482564989477,0.160526407037319
608,-0.116483717691153,0.158328881049741
609,0.00376991182565689,0.157456695564737
610,-0.0420138678513467,0.151967499831382
611,-0.0967359743081033,0.141699891588431
612,0.121184575371444,0.16373018733429
613,-0.0772003125399351,0.154837849221833
614,-0.168747864477336,0.156056441204513
615,0.178711494617164,0.176111985370706
616,-0.04853260749951,0.191049335018736
617,-0.0690191852860153,0.169412002884235
618,0.0659307437948883,0.174160850835616
619,0.110928403399885,0.176111231321935
620,-0.00635135145857929,0.151016309289875
621,0.171780628338456,0.151026775351228
622,-0.180044862255454,0.167222322306945
623,0.0685430254787207,0.125604632037267
624,0.130204771552235,0.140764299961743
625,-0.0653543923981488,0.17989394357787
626,0.172608236689121,0.17713638051773
627,-0.00638163639232517,0.17640888469525
628,0.178418798744679,0.15762306059752
629,-0.0754957136698067,0.13524260740093
630,0.0396207480691373,0.12539712420208
631,0.156089365109801,0.140968375355328
632,0.0429454188793898,0.188006123593085
633,-0.0237766311503947,0.157081098802268
634,0.0240238502621651,0.150513641043065
635,0.175770897511393,0.155569511310634
636,0.133804640546441,0.163058798472823
637,-0.0851239935494959,0.149251063067544
638,0.13742403248325,0.146322600543999
639,-0.0964887879788876,0.184623079957344
640,-0.0642648670822382,0.141958943567356
641,0.0227628388442099,0.155209434470673
642,-0.124849580507725,0.156129533388757
643,0.00385957127436995,0.169888652407106
644,0.170829313248396,0.155888159746117
645,-0.077211176417768,0.157565228439415
646,-0.0574852245859802,0.166767167242968
647,-0.177242532558739,0.155118191240087
648,0.153892623633146,0.106045757059301
649,0.00479718344286084,0.117094851501342
650,0.121884748991579,0.137905791432781
651,-0.105272935982794,0.112526099365686
652,0.0747341349720955,0.112121200641758
653,0.144203772302717,0.136863065387282
654,-0.0199388260953128,0.170840861808685
655,-0.13185010664165,0.158948153809279
656,0.00347852986305952,0.137503637873617
657,0.148007752746344,0.146157197513966
658,-0.186677351407707,0.143903513541955
659,-0.0967378878034651,0.184311257592637
660,0.174834512174129,0.160427396956789
661,0.0460145526565611,0.192035474451825
662,0.179807595163584,0.151261542813068
663,0.126237796060741,0.124490819254655
664,-0.180273819435388,0.174363682468908
665,-0.0792119165882468,0.14546467118285
666,0.00481704371050001,0.126606842658558
667,0.0841442496515811,0.142508349280996
668,-0.086138762999326,0.124195465507071
669,-0.0140204812400043,0.150839137053841
670,0.091755592264235,0.149254389481213
671,-0.148742779530585,0.160587224594917
672,0.173718139808625,0.17209112834731
673,-0.0425801986828446,0.153418641960125
674,-0.10035035116598,0.145038872892708
675,0.178944514319301,0.170478208852118
676,0.136661017872393,0.203236380368594
677,-0.0339110483415425,0.159072825441601
678,0.156678398698568,0.158217513182699
679,-0.117303718067706,0.194986817958003
680,0.180079483333975,0.141425562509174
681,-0.0086166188120842,0.137890156393829
682,-0.155889193154871,0.143702904292777
683,0.051741409022361,0.174980903071422
684,-0.0826014340855181,0.17170254508413
685,0.132117288466543,0.157972214910747
686,-0.0688134257681668,0.12161931016904
687,0.149471947085112,0.134953394148412
688,-0.188946695439518,0.125921926723339
689,0.0160140784457326,0.103734721746343
690,-0.0084239429794252,0.13198938445716
691,0.151161806192249,0.140985393233317
692,-0.00526846097782255,0.102996516798384
693,-0.111057529225945,0.133242803156407
694,0.00365796191617845,0.144768610076226
695,-0.196189612243325,0.148038411612118
696,-0.164603657461703,0.149877908462475
697,-0.0725694457069039,0.1767000279923
698,0.0181225693784654,0.158084090966774
699,-0.0788089326582849,0.147093031189157
700,0.0959535430185497,0.168232605518064
701,-0.195888741314411,0.145493321413137
702,0.0394554913975299,0.142825298478765
703,0.0852410718798637,0.142494205352997
704,-0.0136027325876057,0.159285061023602
705,-0.11336558740586,0.156482140445823
706,-0.153429099172354,0.144938266407698
707,-0.0357681128196418,0.128235124362573
708,0.0556742275133729,0.142976496923946
709,-0.177502135839313,0.137519282889548
710,0.0273262630216777,0.185913783436193
711,0.0831962686032057,0.159835653926521
712,0.190317477006465,0.15990334384796
713,0.188281190395355,0.102440633356054
714,-0.153233714122325,0.141564395729376
715,-0.124019623175263,0.127336912985455
716,-0.125231922976673,0.106178777959972
717,-0.0179239453747869,0.0990205384128428
718,-0.118440098781139,0.136173275564011
719,0.189734059851617,0.166076612727383
720,-0.160236624628305,0.118395614316223
721,0.129920271132141,0.142903102063479
722,-0.159589507523924,0.123815918187751
723,0.188851910922676,0.0951377402170171
724,-0.197854878753424,0.085434339207365
725,-0.000835231970995665,0.0889829635002229
726,0.194264881964773,0.128644996132181
727,-0.0242036318406463,0.196185762240192
728,-0.062561684846878,0.170936206707389
729,-0.0779380932450295,0.156356989024426
730,0.194661100488156,0.129294351876842
731,0.16971827968955,0.135941042249157
732,-0.195115589536726,0.128882968088094
733,-0.160300117637962,0.165022640799084
734,0.016447675973177,0.10731404252286
735,0.0482791560702026,0.139263663939494
736,0.117444946058095,0.131412559523075
737,-0.00738872662186624,0.114752045650008
738,0.122869803849608,0.13707048203493
739,0.195133543014526,0.153600178049157
740,0.1710300010629,0.184579125681274
741,-0.0913669781759381,0.158923297931045
742,-0.160482725687325,0.135876869245107
