"time","random_01","random_02","random_03","random_04","random_05","random_06","random_07","random_08","random_09","random_10"
18,0.983812189660966,-0.548349077813327,0.40737671777606,0.16797595936805,0.775739543139935,0.35569986095652,-0.982590800151229,-0.471082272939384,0.954165642615408,-0.471644665114582
19,-0.239929641131312,-0.110381541773677,0.794976528733969,0.924409248866141,0.10984510788694,-0.705544361378998,0.971474181395024,-0.446935506071895,-0.283347978256643,-0.202418538276106
20,0.554890442639589,-0.850041150581092,-0.440534892491996,0.523404806386679,0.684358770493418,0.401052089873701,-0.366830391809344,0.0422140834853053,-0.0166789111681283,0.672268286813051
21,0.869410462211818,0.323797516990453,-0.543596237432212,0.429017070680857,0.780414229258895,0.915985069703311,0.27889788383618,-0.552622152958065,0.798599114175886,0.729442451614887
22,-0.575714957434684,-0.224900914821774,-0.969340214971453,0.993225713726133,0.441401940770447,0.657250117976218,-0.409553529229015,-0.184150497894734,-0.958337530959398,0.230704833753407
23,0.303347532171756,0.673778353724629,-0.742036882787943,0.0125417886301875,-0.577319452539086,-0.761442393995821,0.993407387752086,0.229751498904079,-0.360856832936406,0.550219792872667
24,-0.748889808077365,-0.698997118510306,-0.813236142974347,-0.0201135235838592,-0.548565418459475,-0.519318017642945,0.812042640522122,-0.57005247939378,-0.774141191970557,-0.28886261722073
25,-0.465558662544936,-0.305455502122641,-0.526229985058308,0.298322737216949,-0.720032605808228,0.486376975663006,0.977478288114071,0.326535952743143,0.0566452969796956,-0.188300055917352
26,-0.227771814912558,-0.0224535372108221,0.582294818945229,0.66161282453686,-0.040172291919589,-0.368404756765813,-0.868708521127701,0.955005396157503,0.825825276784599,0.413293827790767
27,-0.973219333682209,-0.701506274286658,0.199463131371886,-0.0360019952058792,-0.125176280736923,-0.287549130152911,0.254077516961843,-0.804503458086401,-0.209790403489023,0.676575330551714
28,-0.235224085859954,-0.285874819848686,0.820295421872288,0.683492447249591,0.931928278878331,0.828719759359956,-0.0190499182790518,0.223865318112075,-0.236281854100525,-0.520821737591177
29,0.73938169144094,0.925288096535951,0.120849107857794,0.0274034701287746,-0.716172177810222,-0.45119691779837,0.942048825789243,0.0552372992970049,0.934999861754477,0.541543066501617
30,-0.319302006624639,-0.735255993437022,0.511409538332373,0.0595550709404051,0.909957776777446,-0.133323855232447,-0.275558304972947,0.634731223341078,0.697322769556195,-0.288204511161894
31,-0.0358397690579295,-0.979170949198306,-0.241656217724085,0.134224425069988,-0.110538887791336,0.0435469863004982,0.359986922238022,-0.583804006222636,-0.598782975692302,0.0711940755136311
32,0.199131650850177,-0.670715515967458,-0.253438046202064,-0.522102243267,-0.881275052670389,-0.747661725617945,-0.472560139372945,0.246298100799322,0.945729614701122,-0.813823740929365
33,-0.0129173859022558,0.620384288951755,-0.659418714232743,0.755991868209094,-0.44970163051039,0.912303783930838,-0.62857147725299,0.86917412141338,-0.06173289520666,-0.660393917001784
34,-0.627564797177911,0.737722073681653,-0.0933853527531028,0.309044034220278,-0.937703481409699,0.520005569793284,-0.629713556729257,-0.63414160721004,0.801343950908631,0.799664901569486
35,0.654746637213975,0.028563525993377,-0.483172079082578,-0.0352582107298076,-0.971035312395543,-0.726208582520485,-0.241406506858766,-0.214077224489301,-0.991147688124329,-0.154724786058068
36,0.336933476384729,0.254392573144287,-0.327468095347285,0.942059594206512,-0.0256619420833886,0.861730143427849,0.694048784207553,-0.314000815618783,0.756501477211714,0.495492935646325
37,0.588479721453041,0.68885800614953,0.779166069347411,-0.0799481789581478,0.190303246024996,-0.227634278591722,-0.00384773313999176,0.880826929584146,0.625396859832108,0.645305159967393
38,-0.784112748224288,-0.430258851498365,-0.596107402350754,0.24411297403276,0.195706073660403,-0.881553907413036,0.581171147059649,0.896768127102405,0.883939493913203,0.909307292662561
39,0.447421892080456,0.334451295435429,0.158372085541487,-0.223163930699229,-0.204638970084488,0.972714777570218,0.676927743945271,-0.187614623457193,-0.52073887269944,0.370889018755406
40,-0.177451140712947,-0.699060495942831,-0.584735940210521,-0.986814546398818,-0.206339206080884,0.533813850488514,-0.0861922702752054,0.487477998249233,0.510010940488428,0.00100645935162902
41,0.641892588231713,0.963455724529922,-0.437062415294349,0.876638174522668,0.63215213874355,0.39606421533972,0.598951629363,0.800550971645862,0.921080987434834,-0.449032275006175
42,0.29412038763985,-0.405978529714048,0.572562408167869,-0.515657815150917,-0.529602491296828,0.44665812747553,-0.236113877501339,-0.422567766159773,0.442695294972509,-0.542192110326141
43,0.56586552457884,-0.769831849262118,-0.653961301315576,0.131189060397446,0.653740492183715,-0.839954327791929,0.519402462989092,-0.00757152214646339,0.144615149591118,-0.971132188104093
44,0.106072623282671,-0.673598256427795,0.141495036426932,-0.638201793655753,0.066951863002032,0.8773647332564,-0.126448795665056,0.751872306223959,-0.642262369394302,0.457929125055671
45,0.0594391603954136,0.888083616271615,-0.161434073466808,0.808998580090702,0.857885427307338,0.956081145443022,0.80843544146046,-0.310904449783266,-0.210445170756429,-0.500239056535065
46,0.578712463378906,0.589727647136897,-0.464755669701844,-0.8314173896797,0.0995894512161613,0.653409678954631,-0.360930172260851,-0.472855899948627,-0.598198432009667,-0.677633446641266
47,-0.953337595332414,0.949375795200467,-0.904381116386503,0.802343430928886,0.520285053644329,-0.765228958334774,-0.834861814510077,0.0175405866466463,0.645773089956492,-0.965914699714631
48,-0.0455398699268699,-0.301823178771883,-0.793013892136514,0.783222931437194,-0.862980475183576,-0.155182200018317,0.63257815875113,-0.646987143903971,0.356931355316192,-0.0277993096970022
49,0.4646274773404,0.00393976178020239,-0.371937088668346,0.446749866008759,0.587218678090721,0.150989250745624,0.796952441334724,0.91862574685365,-0.511898698750883,-0.794199656229466
50,0.385463112965226,0.620794525370002,0.601282124407589,0.12961977859959,0.26560685550794,0.971990827471018,0.932992795482278,-0.791089935228229,0.865803489461541,0.603094009216875
51,-0.0447607557289302,-0.985781923867762,-0.541350609157234,-0.222780003678054,-0.230846127029508,-0.757892730180174,0.146137766074389,-0.731781354174018,0.992681432981044,-0.291343870107085
52,0.722418953664601,-0.97061217809096,-0.574003118555993,0.4918577009812,0.132545350119472,-0.33406885759905,0.440158993005753,-0.865738282445818,0.0726088359951973,0.872865078505129
53,-0.123805785551667,0.366806845646352,0.754201811738312,0.790841968730092,0.843981134705245,-0.0303773572668433,0.548117248341441,-0.711078030057251,0.17609436949715,-0.508267215453088
54,-0.510405445937067,0.859440443571657,0.98644392658025,0.61815349990502,0.951755227055401,0.647427569143474,0.255521601065993,-0.309584205970168,0.79394911415875,-0.0537170772440732
55,-0.858641905710101,-0.449197602923959,0.688494039699435,0.637092652264982,0.866067678667605,0.981437582988292,0.445978682953864,0.948962143622339,-0.520229928661138,-0.616878257598728
56,-0.801067679654807,0.623719390947372,0.820873098447919,-0.157600062899292,-0.237674679141492,0.797405953519046,-0.226337442174554,-0.438337730709463,0.822477250359952,0.166443939786404
57,-0.3674565856345,0.571757825557142,-0.0574605353176594,-0.646607003174722,-0.488871858455241,0.836509078275412,-0.674418444279581,0.453296210616827,0.323477557860315,-0.0810536202043295
58,0.0372685263864696,0.977804311085492,-0.551163183990866,-0.652426882181317,-0.485032598953694,-0.113831820432097,-0.625543433241546,-0.288760373368859,0.497111587785184,-0.065131904091686
59,0.324010152835399,0.227905819192529,-0.74437068682164,0.78509148908779,-0.606227237731218,-0.424747233744711,-0.217501051723957,-0.956679795403033,0.288287238683552,-0.200334888882935
60,-0.186339625623077,0.420371460262686,-0.440632975194603,0.486668124329299,-0.727198190055788,-0.570769656449556,-0.452197580598295,0.723477969411761,-0.71301007270813,0.010571192484349
61,0.825751848518848,0.54005571315065,0.632212120573968,0.121967767830938,0.247933004982769,-0.498072079382837,-0.616164503619075,0.86810614913702,-0.639159321319312,-0.936223688069731
62,-0.412793254479766,0.773968314286321,-0.884774014353752,-0.857532339636236,-0.652509433683008,0.808948554098606,0.00878361286595464,0.995200477540493,-0.359906927682459,-0.771064823959023
63,-0.0818685474805534,0.250243459362537,0.605658499058336,0.707169506698847,0.732869157101959,0.377590641379356,0.527680713683367,0.664809200912714,-0.248691707383841,-0.0621290481649339
64,-0.335210651624948,-0.479399929288775,-0.791224329266697,0.827421929687262,0.978671372402459,0.235590532422066,0.387337741442025,0.29710595170036,-0.863556689117104,-0.206026524771005
65,0.30174093414098,0.71814623568207,0.533212037291378,-0.549277594313025,0.973271523602307,-0.761757297441363,0.0881083765998483,-0.879789677914232,0.705849126912653,0.667238388210535
66,-0.483966438565403,-0.125023995991796,-0.390378867276013,0.257120266091079,0.784026166424155,0.221099058631808,0.318174452520907,-0.894936659373343,-0.48685544077307,0.522243486717343
67,-0.0429095034487545,-0.223710484802723,0.538574841804802,-0.861710012890399,0.776435221079737,-0.71027152473107,-0.0625432399101555,-0.560857687145472,0.133504676632583,0.146712897811085
68,0.532621341291815,-0.0769977895542979,0.0813114526681602,0.0297079533338547,-0.685312970541418,0.980757023207843,-0.0363889220170677,-0.736134730745107,-0.343298988882452,-0.104983908124268
69,-0.831506171263754,-0.562649613246322,-0.275258935522288,0.610834575723857,0.860918941907585,0.744838849641383,-0.325872803106904,0.792611142620444,0.0250815264880657,-0.832395983859897
70,0.750642660073936,-0.868128979112953,-0.814886167645454,0.943578931037337,0.653860493563116,-0.834997679572552,-0.15094739664346,-0.371590247377753,0.589119629003108,-0.561722905375063
71,-0.321854124311358,-0.448597946669906,0.519510510377586,-0.314169510267675,0.658686835318804,-0.127327894326299,-0.42596973804757,0.331680682953447,-0.68766304012388,-0.84885941632092
72,0.678880700375885,-0.379237805027515,0.521639893762767,0.262726884800941,0.434680590871722,0.0873176408931613,0.202383064199239,-0.00681085046380758,-0.618508064188063,0.0688535687513649
73,-0.306633021682501,-0.915648947935551,0.806521690450609,-0.179891485255212,-0.687280759215355,0.471628009807318,0.681484652683139,0.601656585931778,0.298095992300659,0.282713153399527
74,-0.332450138404965,-0.630653073545545,0.932565572205931,-0.308611879125237,0.670922814402729,-0.161085537169129,0.241674095392227,0.343942080624402,0.669872905127704,0.0514786350540817
75,-0.0472975098527968,-0.633253543637693,0.0305132456123829,0.649745705071837,-0.954550766386092,0.894113021437079,-0.730896761640906,-0.515542051754892,-0.587610857561231,-0.92143722390756
76,0.784396671690047,0.510924832895398,0.0989613477140665,0.37980105727911,0.838254180271178,-0.845708637498319,0.135444859042764,0.22808350995183,-0.757329765707254,0.0917196795344353
77,0.728678941261023,-0.423880535643548,-0.672560206148773,-0.358709970489144,-0.92196210147813,-0.153432467021048,-0.113147337920964,-0.0517163574695587,0.282432058360428,-0.254473805427551
78,-0.220020913053304,0.735689324792475,-0.670806092675775,-0.117340681143105,0.400239173788577,0.86295258346945,-0.124049154575914,0.840339212678373,0.997189778834581,0.922604829072952
79,0.554641397669911,-0.194714528042823,0.572665554936975,-0.476229104213417,-0.113400318659842,-0.892119214870036,0.247234465088695,0.362347587477416,0.0743914688937366,-0.485316861886531
80,0.921235994435847,0.145370007026941,0.502226839307696,-0.733591066673398,-0.372263096738607,-0.398998674470931,0.865306683816016,0.740577336400747,-0.256937954109162,-0.584096633363515
81,-0.130681030452251,-0.298714850097895,0.568429408594966,0.82095737522468,0.878872964531183,-0.623931875452399,0.776985166594386,0.283769054803997,-0.581172070931643,0.722764879465103
82,0.425029357429594,0.343997856602073,0.308709829114377,0.418335851747543,0.647490964736789,-0.804588511120528,0.757081122137606,0.355912200175226,-0.128089367412031,-0.0712160347029567
83,-0.200011262204498,-0.949899286963046,-0.243791205342859,0.144052626099437,-0.577691789250821,-0.334501547273248,-0.515646104700863,-0.46115197148174,-0.956552437506616,-0.554265133105218
84,-0.349295696243644,-0.197797924280167,-0.982866065111011,0.833936473354697,-0.816741118207574,0.568944219034165,0.482907594181597,0.629265589639544,0.149976801127195,0.247099203057587
85,0.514174296054989,-0.600046940147877,0.910659107379615,0.803820230998099,-0.0594502463936806,-0.32670040987432,-0.224687373265624,0.181091675534844,-0.539925436023623,-0.592704598791897
86,-0.594615489710122,0.713050001766533,0.677232295740396,-0.882756025530398,-0.899877164512873,-0.0068741044960916,-0.842096522450447,-0.442350208759308,-0.143657804932445,-0.960653172805905
87,0.422242444939911,0.943030857015401,-0.573150124866515,-0.908598101697862,0.941996036563069,-0.135378404520452,-0.810328899882734,-0.206722372677177,0.298196128103882,0.595986011903733
88,-0.756616157945246,-0.352555126417428,-0.0105728874914348,0.977617018390447,0.566311071161181,0.12055405555293,0.524285462219268,-0.400760626420379,-0.783944388385862,-0.451362206600606
89,-0.509022972080857,0.466382866725326,0.272488512564451,-0.588350079953671,-0.352019095327705,0.194171405397356,-0.304211948532611,0.459830036386847,0.916523914784193,-0.666781791951507
90,-0.713391241151839,-0.319863519631326,0.842182786203921,0.858111944049597,0.22297289269045,0.478135662619025,-0.166466582100838,-0.489005204290152,0.785695164464414,-0.65969656361267
91,-0.52074116980657,0.953510369174182,-0.976511918473989,-0.611392895691097,0.426036151591688,-0.544180207420141,-0.311967538669705,-0.949724504258484,-0.160929022356868,-0.0229881266131997
92,-0.882131245452911,-0.205967176239938,-0.465194165706635,-0.746398126706481,-0.328006430529058,-0.759165475144982,-0.983178154565394,0.430427745450288,-0.566197437234223,0.422818154562265
93,0.284576517064124,-0.240002241451293,-0.128855796530843,0.0787376221269369,-0.624925675336272,-0.215872445143759,0.823149981442839,-0.492994399275631,-0.680942881386727,0.183869842905551
94,0.752538425382227,0.120775260496885,0.658934189472347,-0.455325881484896,-0.206195219419897,-0.112792543135583,-0.635589162819088,0.170402266550809,0.920268918387592,0.0343137537129223
95,0.557829354889691,-0.072383641730994,0.741888076998293,-0.292826700955629,-0.354659331962466,0.931935404893011,0.445606898050755,0.223426785785705,-0.808629760984331,-0.236744628287852
96,0.594617651775479,-0.606446346733719,-0.497862081043422,-0.831790286581963,0.631912724580616,-0.133930823765695,0.143926661461592,-0.563215958885849,0.455095571931452,0.669556659180671
97,-0.0894510927610099,-0.146113194525242,-0.351283503230661,0.530875418335199,-0.53113590599969,0.0113564901985228,0.0800728271715343,0.211853279732168,-0.681638976093382,-0.501983898691833
98,-0.179831835906953,-0.813949625007808,-0.387524376157671,-0.111028013750911,0.250813020393252,0.332610094454139,-0.29010516917333,-0.0609190459363163,0.102873460855335,0.0812020557932556
99,0.621740485541523,-0.769381746184081,-0.63143592979759,-0.927725016139448,-0.0551784499548376,0.149156867526472,0.648183676414192,-0.477895496413112,-0.427945775445551,0.487678807228804
100,0.209866580553353,-0.119936691597104,0.359954799059778,0.402578285895288,-0.0885995980352163,-0.7219656445086,-0.627726477570832,-0.250623639207333,-0.581346148625016,-0.939976289868355
101,0.309447856154293,-0.598130540922284,0.532675347290933,-0.493145283777267,0.856600623577833,-0.0431713522411883,-0.207250829320401,0.719836127944291,0.920236133038998,-0.311312990263104
102,-0.293605456128716,-0.144721854478121,0.364264454226941,0.259262486826628,0.441466243937612,0.573314056266099,-0.0275702457875013,-0.724481629673392,0.469372353516519,-0.877354893833399
103,-0.459479708224535,0.961199963465333,-0.581738415639848,-0.467192769981921,0.148908622562885,0.355640179011971,-0.00611819559708238,-0.284997832030058,-0.416151077020913,-0.262040382251143
104,0.985368122346699,0.657844251021743,0.423887521959841,0.0648918002843857,0.840475487988442,-0.604895320720971,-0.225919161457568,-0.151022645644844,-0.523669161833823,-0.184812879189849
105,0.266986528877169,-0.426052290014923,0.210596370976418,-0.0634703990072012,0.693229914177209,-0.449339254293591,0.286495107226074,0.444383813533932,-0.609397756867111,0.828673510812223
106,-0.573583729565144,0.191833793651313,-0.318881589919329,0.148793789558113,-0.202868627384305,0.124748867470771,-0.3123395065777,0.503280119970441,0.364195338916034,0.777410496026278
107,-0.74125530384481,0.797943892423064,-0.917659358121455,0.336890996433794,-0.446038806810975,0.793503602966666,0.912208166439086,-0.0765556334517896,0.0393154229968786,0.967464352492243
108,-0.0437639313749969,-0.0932459994219244,-0.196494981180876,-0.575772649142891,0.0390531499870121,0.681790647562593,-0.914576516952366,0.304246345534921,-0.128051776438951,-0.0456094425171614
109,0.848148939665407,-0.705164441373199,-0.841880708932877,0.951264798175544,-0.0893356841988862,-0.747927122283727,0.530774792656302,0.668704505078495,-0.15855419728905,0.38701646681875
110,0.19752193428576,-0.742646034806967,-0.374894699081779,0.618765545543283,-0.367033838760108,0.488347126170993,-0.592459914740175,0.618784316349775,-0.467810171656311,-0.148507075384259
111,0.952341389842331,-0.950687324628234,-0.349848128389567,-0.449331487063318,-0.645009696017951,0.721911591012031,0.36950912931934,0.437052431050688,-0.730387106537819,0.568333065602928
112,0.463585023768246,0.47262274986133,-0.843267085496336,-0.201752617023885,0.030924417078495,-0.597509374842048,-0.207664493005723,0.751725479029119,-0.436406805180013,0.685391974635422
113,-0.286546175833791,-0.253282871097326,-0.699560458771884,-0.419399111531675,0.548733220435679,-0.873734387103468,-0.883088126778603,-0.562943580560386,0.190125577617437,-0.633055706974119
114,-0.137052618898451,0.148753880988806,-0.695149860810488,-0.0140135325491428,-0.408150617033243,-0.28094312408939,0.472507940139621,-0.297210243530571,0.10275655798614,0.0570792024955153
115,-0.703576878644526,0.650656026788056,0.826847202144563,0.513550277333707,-0.0896595064550638,-0.884452878497541,0.249704910907894,-0.452054848894477,0.296881050337106,0.405895100906491
116,-0.973844849038869,0.627391347661614,0.404505798127502,0.0213949377648532,-0.214134514797479,0.914289345499128,0.258337282575667,0.109136390499771,-0.261789302807301,0.826545520219952
117,0.431132132187486,0.745392680633813,0.641096644103527,-0.123702096752822,-0.0511021697893739,-0.0908356313593686,0.131836317013949,-0.866209219675511,0.974283022806048,-0.481652163434774
118,-0.793631528504193,-0.778890200890601,0.331126181408763,0.581828176043928,-0.79372298810631,0.33213756699115,0.57864101184532,0.796508180443197,-0.94094481645152,0.585249539930373
119,-0.107431302778423,0.905400473624468,-0.567629772238433,0.822630336042494,0.184452355373651,0.0885495250113308,-0.631830593105406,0.549248898401856,0.769550743978471,0.228939102962613
120,0.280202090274543,0.138004161883146,-0.0738751944154501,-0.857851712033153,-0.627688556909561,-0.579480953980237,0.665376880206168,0.882807079702616,-0.745413915719837,0.401241056621075
121,0.983677240088582,-0.926263058558106,0.43370609683916,-0.714715374168009,-0.74428727151826,0.169560268055648,0.0608764421194792,0.422673645429313,0.221460040193051,-0.784133532084525
122,-0.00881284428760409,-0.509418167173862,0.644376094918698,-0.213854434899986,0.963778330013156,-0.0512114795856178,-0.0537401949986815,-0.325174071360379,0.70159527240321,-0.332268413621932
123,-0.0313009512610734,0.957769598346204,0.641483853571117,0.712875442579389,0.607354959007353,0.420267721638083,0.126453466247767,0.0755875883623958,-0.770910915452987,-0.351736783515662
124,-0.653115330263972,0.771474464796484,-0.600110896397382,-0.471491547767073,0.739092514384538,0.203330611344427,-0.557566363830119,-0.357822559308261,0.783466626890004,0.130851512309164
125,0.509641889017075,-0.518034204374999,0.202270981390029,-0.810723282862455,-0.436985929496586,-0.710636764764786,0.413334297947586,-0.925159625243396,0.358185756951571,-0.593643617350608
126,-0.0922090215608478,0.514423140324652,-0.140327996108681,0.448667325545102,-0.915591796860099,0.289392295759171,-0.357614676002413,-0.937963610049337,0.139897341374308,-0.560590985231102
127,0.0223395675420761,0.125673037488014,0.275136663578451,0.960953327827156,0.380360645707697,-0.892612911760807,0.519069878384471,-0.732480249367654,0.275174030102789,0.26623055851087
128,-0.584909773431718,-0.389793809503317,-0.159951989538968,-0.598799411207438,0.525885053444654,0.0125853703357279,-0.679467175155878,-0.755995953921229,-0.416545981075615,-0.294958979357034
129,-0.542683714535087,0.387308173812926,0.759740077890456,0.104527675081044,-0.552780035883188,-0.264750645495951,0.250250089913607,-0.210875595454127,-0.444712950848043,0.713746468070894
130,0.191423992626369,-0.328108792193234,-0.358543938957155,-0.309071057941765,-0.332411522511393,0.557188713457435,-0.7833710196428,0.944855071604252,-0.833652530796826,0.901443134993315
131,0.149744396563619,-0.587781111244112,-0.369374312460423,-0.183219985105097,-0.267187183257192,0.162379247136414,0.732677561696619,-0.718364727217704,-0.606673320289701,0.776063021738082
132,-0.845871239434928,0.838552511762828,-0.0128558310680091,-0.623937567230314,-0.645249456167221,-0.0919702523387969,0.557306505274028,0.30431453557685,0.514520533382893,-0.906282446347177
133,-0.928918840829283,-0.954375100322068,-0.324659408535808,-0.308894682209939,-0.964475555811077,-0.177511166781187,0.55819822056219,-0.376680865883827,-0.194884452503175,0.538081027567387
134,0.285590984392911,0.927519489079714,-0.55442801117897,-0.632687954697758,0.68832570919767,-0.535719593521208,0.0101713696494699,0.69652336416766,0.506249137222767,-0.539549154695123
135,0.857230399269611,-0.368269512895495,0.660479337442666,0.626229091081768,-0.237120970152318,-0.636971618514508,0.75128397392109,0.898827965836972,0.876278340350837,-0.369631764478981
136,0.196184844709933,0.331216834951192,0.0769935678690672,0.763270818162709,-0.988950876053423,-0.7574502825737,0.315164724364877,0.652711648959666,0.581906478386372,-0.434660828206688
137,0.121801496017724,0.0670866067521274,-0.802604210097343,0.401229237671942,-0.796763084828854,-0.580972676165402,0.792577093467116,0.308468095958233,0.414987471885979,0.426391302607954
138,0.0520554478280246,0.635593438986689,-0.780819715000689,-0.447145279496908,-0.130236250348389,0.941204404924065,0.619039538316429,0.0921422378160059,-0.855695161037147,0.724275833461434
139,0.970190447755158,-0.62947298027575,0.147710062097758,-0.135991072747856,-0.220266324467957,0.419793774373829,0.516461985651404,-0.889973345212638,0.882408144883811,-0.7873529586941
140,0.0152836446650326,-0.200964896939695,0.0759703260846436,-0.974368155468255,0.19137097755447,-0.271962568163872,0.611000420991331,-0.787267761304975,-0.563018451910466,0.100655511487275
141,0.365576157346368,-0.643093479331583,-0.0249900431372225,0.126076553482562,-0.161722545977682,-0.302855463232845,0.334714341443032,-0.857811590190977,0.197157588321716,0.296739028766751
142,0.203082435298711,-0.429131578654051,-0.361539727542549,0.341400533448905,-0.502653240226209,-0.570231536403298,0.0265829577110708,-0.90939022693783,-0.883388474583626,-0.530426601879299
143,-0.522262644488364,0.258939654100686,0.359569728840142,-0.372795351780951,-0.178498497232795,-0.345302289817482,-0.643785201013088,0.701724152080715,-0.950286227744073,-0.847405570559204
144,-0.483668146654963,-0.399799436796457,0.723150708712637,0.895087337121367,0.798751396127045,0.496702780947089,0.125526810530573,0.960156654007733,-0.342255880590528,0.846190085168928
145,0.458619246724993,-0.112652076873928,0.694258085917681,-0.662393928971142,0.271430057007819,-0.0168650927953422,-0.461831031832844,0.566273634321988,-0.581519494298846,-0.705566614866257
146,-0.0948583371937275,0.460401880089194,-0.465452760923654,-0.119171779137105,0.447678650729358,-0.693535687401891,0.438030285295099,-0.414870523381978,-0.174634598195553,0.644780749920756
147,-0.649746463168412,0.336327073164284,0.210806810297072,0.143253513146192,0.0258212913759053,-0.45110545726493,-0.613871504552662,-0.366706547793001,-0.381998762488365,-0.172963215503842
148,0.493396539241076,-0.376685997471213,0.661908091977239,0.949307934381068,0.289410730823874,-0.942329964600503,0.848599493969232,0.821454004850239,0.889007935300469,0.225041219033301
149,-0.790024719201028,-0.0428438340313733,0.18332692887634,0.529542135540396,0.320782587397844,-0.24409765843302,-0.898894384969026,0.0749104032292962,0.239726579748094,-0.863758996594697
150,0.729089898057282,-0.417179698124528,-0.602320634294301,-0.113889805506915,0.395469857845455,0.828780652023852,0.934218515176326,0.839217368513346,0.963251972571015,0.80826439615339
151,0.229289943352342,-0.635651573073119,0.545293995179236,-0.288275085855275,-0.123453402426094,-0.504528620280325,-0.815107052214444,0.450813340488821,-0.227577220648527,0.759086397476494
152,0.114319077692926,-0.27847483381629,-0.749749523587525,-0.927086022682488,0.223401715513319,-0.257684727665037,0.807339449878782,0.367495974525809,0.960414408706129,-0.605766254942864
153,-0.342445361893624,0.807600061874837,0.776421847287565,0.187760787084699,0.669687882531434,-0.160126847214997,-0.626016657799482,-0.996236085426062,0.855080649256706,-0.861080578528345
154,-0.0937371090985835,-0.211904765106738,-0.381306475959718,0.923106550704688,-0.839078712277114,0.530846484005451,-0.594682096038014,-0.104492910206318,0.973071301821619,-0.685320853255689
155,0.000881945248693228,0.559761054813862,0.298545918893069,-0.494539119768888,0.0963803604245186,0.735920292325318,-0.422884032595903,0.440575613174587,0.617748565971851,-0.333086439874023
156,-0.638267277739942,-0.431682107038796,-0.475211227778345,0.694412505719811,0.392526465002447,0.573866937775165,0.597262545954436,-0.0373075059615076,0.785749062430114,-0.639876452740282
157,0.0592612056061625,0.707441533915699,-0.676873218268156,-0.574437158182263,0.150043322239071,0.591195453424007,-0.0497575476765633,0.982502504251897,-0.65938766207546,-0.707034626509994
158,-0.849448508583009,-0.655515063088387,-0.788986073341221,-0.444218310527503,-0.362375400960445,0.655605448409915,0.541543635539711,-0.89807025436312,-0.120311342179775,-0.418849123176187
